Date,Open,Low,High,Close,Adj Close,Volume
2021-06-29,3.70,3.65,3.85,3.69,3.69,"9,300"
2021-06-28,3.63,3.66,3.85,3.70,3.70,"3,900"
2021-06-27,3.64,3.60,3.90,3.63,3.63,"7,000"
2021-06-26,3.64,3.60,3.90,3.63,3.63,"7,000"
2021-06-25,3.64,3.60,3.90,3.63,3.63,"7,000"
2021-06-24,3.67,3.62,3.70,3.64,3.64,"9,900"
2021-06-23,3.67,3.67,3.68,3.67,3.67,400
2021-06-22,3.65,3.62,3.68,3.67,3.67,"3,400"
2021-06-21,3.63,3.62,3.70,3.65,3.65,"7,000"
2021-06-20,3.62,3.62,3.65,3.63,3.63,700
2021-06-19,3.62,3.62,3.65,3.63,3.63,700
2021-06-18,3.62,3.62,3.65,3.63,3.63,700
2021-06-17,3.68,3.62,3.69,3.62,3.62,"10,700"
2021-06-16,3.70,3.65,3.70,3.68,3.68,"6,200"
2021-06-15,3.67,3.70,3.75,3.70,3.70,"5,800"
2021-06-14,3.76,3.66,3.68,3.67,3.67,"10,900"
2021-06-13,3.77,3.66,3.85,3.76,3.76,"7,000"
2021-06-12,3.77,3.66,3.85,3.76,3.76,"7,000"
2021-06-11,3.77,3.66,3.85,3.76,3.76,"7,000"
2021-06-10,3.72,3.72,3.78,3.77,3.77,"2,000"
2021-06-09,3.78,3.71,3.78,3.72,3.72,"7,700"
2021-06-08,3.80,3.66,4.00,3.78,3.78,"4,600"
2021-06-07,3.65,3.60,4.00,3.80,3.80,"210,000"
2021-06-06,3.60,3.60,3.65,3.65,3.65,"9,400"
2021-06-05,3.60,3.60,3.65,3.65,3.65,"9,400"
2021-06-04,3.60,3.60,3.65,3.65,3.65,"9,400"
2021-06-03,3.57,3.60,3.65,3.60,3.60,"82,000"
2021-06-02,3.81,3.50,3.80,3.57,3.57,"25,300"
2021-06-01,3.85,3.62,3.90,3.81,3.81,"1,300"
2021-05-31,3.85,3.62,3.90,3.81,3.81,"1,300"
2021-05-30,4.01,3.75,4.00,3.85,3.85,"5,200"
2021-05-29,4.01,3.75,4.00,3.85,3.85,"5,200"
2021-05-28,4.01,3.75,4.00,3.85,3.85,"5,200"
2021-05-27,3.90,3.95,4.10,4.01,4.01,"82,600"
2021-05-26,4.00,3.70,4.00,3.90,3.90,"2,700"
2021-05-25,3.79,3.90,4.00,4.00,4.00,"21,400"
2021-05-24,3.62,3.40,3.90,3.79,3.79,"224,600"
2021-05-23,3.75,3.62,3.62,3.62,3.62,100
2021-05-22,3.75,3.62,3.62,3.62,3.62,100
2021-05-21,3.75,3.62,3.62,3.62,3.62,100
2021-05-20,3.80,3.60,3.80,3.75,3.75,"39,600"
2021-05-19,3.63,3.80,3.80,3.80,3.80,300
2021-05-18,3.96,3.60,3.80,3.63,3.63,"103,600"
2021-05-17,4.00,3.80,4.00,3.96,3.96,"22,700"
2021-05-16,3.98,3.90,4.00,4.00,4.00,"24,000"
2021-05-15,3.98,3.90,4.00,4.00,4.00,"24,000"
2021-05-14,3.98,3.90,4.00,4.00,4.00,"24,000"
2021-05-13,3.98,3.90,4.00,4.00,4.00,"24,000"
2021-05-12,4.00,3.90,4.05,3.98,3.98,"20,800"
2021-05-11,4.00,4.00,4.00,4.00,4.00,"6,200"
2021-05-10,3.68,3.90,4.00,4.00,4.00,"51,400"
2021-05-09,3.92,3.68,3.68,3.68,3.68,"4,000"
2021-05-08,3.92,3.68,3.68,3.68,3.68,"4,000"
2021-05-07,3.92,3.68,3.68,3.68,3.68,"4,000"
2021-05-06,3.99,3.65,4.00,3.92,3.92,"58,400"
2021-05-05,3.81,3.98,4.00,3.99,3.99,"33,000"
2021-05-04,3.76,3.79,3.90,3.81,3.81,"2,600"
2021-05-03,3.97,3.70,3.80,3.76,3.76,"9,600"
2021-05-02,3.98,3.90,4.00,3.97,3.97,"17,700"
2021-05-01,3.98,3.90,4.00,3.97,3.97,"17,700"
2021-04-30,3.98,3.90,4.00,3.97,3.97,"17,700"
2021-04-29,3.80,3.75,4.00,3.98,3.98,"66,000"
2021-04-28,3.96,3.75,3.99,3.80,3.80,"6,300"
2021-04-27,3.97,3.80,4.00,3.96,3.96,"26,100"
2021-04-26,3.88,3.50,4.00,3.97,3.97,"69,800"
2021-04-25,3.88,3.80,3.99,3.88,3.88,"21,300"
2021-04-24,3.88,3.80,3.99,3.88,3.88,"21,300"
2021-04-23,3.88,3.80,3.99,3.88,3.88,"21,300"
2021-04-22,3.90,3.88,3.99,3.88,3.88,"26,700"
2021-04-21,3.87,3.88,4.00,3.90,3.90,"26,500"
2021-04-20,3.91,3.85,3.90,3.87,3.87,"18,700"
2021-04-19,4.00,3.88,4.10,3.91,3.91,"4,400"
2021-04-18,3.90,3.85,4.19,4.00,4.00,"73,800"
2021-04-17,3.90,3.85,4.19,4.00,4.00,"73,800"
2021-04-16,3.90,3.85,4.19,4.00,4.00,"73,800"
2021-04-15,3.91,3.86,4.00,3.90,3.90,"24,100"
2021-04-14,4.00,3.82,4.00,3.91,3.91,"38,000"
2021-04-13,4.00,4.00,4.00,4.00,4.00,"1,200"
2021-04-12,4.00,3.80,4.00,4.00,4.00,"127,200"
2021-04-11,3.95,3.78,4.00,4.00,4.00,"406,700"
2021-04-10,3.95,3.78,4.00,4.00,4.00,"406,700"
2021-04-09,3.95,3.78,4.00,4.00,4.00,"406,700"
2021-04-08,4.17,3.78,4.25,3.95,3.95,"38,800"
2021-04-07,4.00,3.81,4.40,4.17,4.17,"45,100"
2021-04-06,3.78,3.72,4.00,4.00,4.00,"79,900"
2021-04-05,4.01,3.70,4.00,3.78,3.78,"31,000"
2021-04-04,4.01,3.70,4.00,3.78,3.78,"31,000"
2021-04-03,4.01,3.70,4.00,3.78,3.78,"31,000"
2021-04-02,4.01,3.70,4.00,3.78,3.78,"31,000"
2021-04-01,4.01,3.70,4.00,3.78,3.78,"31,000"
2021-03-31,4.10,3.75,4.45,4.01,4.01,"101,200"
2021-03-30,4.17,4.00,4.15,4.10,4.10,"4,300"
2021-03-29,4.58,4.13,4.50,4.17,4.17,"130,300"
