Date,Open,Low,High,Close,Adj Close,Volume
2021-01-13,37.95,37.50,38.00,37.90,37.90,"395,400"
2021-01-12,38.00,37.80,38.00,37.95,37.95,"353,700"
2021-01-11,38.30,37.95,38.00,38.00,38.00,"53,000"
2021-01-10,38.00,38.00,38.50,38.30,38.30,"61,800"
2021-01-09,38.00,38.00,38.50,38.30,38.30,"61,800"
2021-01-08,38.00,38.00,38.50,38.30,38.30,"61,800"
2021-01-07,38.50,37.95,38.45,38.00,38.00,"60,400"
2021-01-06,38.50,38.00,38.95,38.50,38.50,"2,287,900"
2021-01-05,38.40,38.35,38.95,38.50,38.50,"70,000"
2021-01-04,38.10,38.20,38.50,38.40,38.40,"58,500"
2021-01-03,38.10,38.00,38.50,38.10,38.10,"118,900"
2021-01-02,38.10,38.00,38.50,38.10,38.10,"118,900"
2021-01-01,38.10,38.00,38.50,38.10,38.10,"118,900"
2020-12-31,38.10,38.00,38.50,38.10,38.10,"118,900"
2020-12-30,37.85,37.80,38.50,38.10,38.10,"81,200"
2020-12-29,37.55,37.50,38.30,37.85,37.85,"934,600"
2020-12-28,37.00,37.00,38.00,37.55,37.55,"139,500"
2020-12-27,36.90,36.90,37.20,37.00,37.00,"4,792,500"
2020-12-26,36.90,36.90,37.20,37.00,37.00,"4,792,500"
2020-12-25,36.90,36.90,37.20,37.00,37.00,"4,792,500"
2020-12-24,36.90,36.90,37.20,37.00,37.00,"4,792,500"
2020-12-23,36.90,36.70,37.00,36.90,36.90,"84,700"
2020-12-22,36.75,36.65,37.00,36.90,36.90,"1,878,900"
2020-12-21,36.80,36.65,36.85,36.75,36.75,"647,200"
2020-12-20,36.90,36.60,36.85,36.80,36.80,"641,700"
2020-12-19,36.90,36.60,36.85,36.80,36.80,"641,700"
2020-12-18,36.90,36.60,36.85,36.80,36.80,"641,700"
2020-12-17,36.85,36.50,36.90,36.90,36.90,"1,721,400"
2020-12-16,36.90,36.50,36.95,36.85,36.85,"872,000"
2020-12-15,36.95,36.70,37.00,36.90,36.90,"2,430,200"
2020-12-14,37.00,36.70,37.00,36.95,36.95,"200,100"
2020-12-13,37.00,36.80,37.15,37.00,37.00,"81,200"
2020-12-12,37.00,36.80,37.15,37.00,37.00,"81,200"
2020-12-11,37.00,36.80,37.15,37.00,37.00,"81,200"
2020-12-10,36.95,36.85,37.00,37.00,37.00,"1,192,600"
2020-12-09,36.80,36.70,37.00,36.95,36.95,"158,200"
2020-12-08,36.90,36.70,37.00,36.80,36.80,"1,210,800"
2020-12-07,36.70,36.70,37.00,36.90,36.90,"153,900"
2020-12-06,37.00,36.70,37.00,36.70,36.70,"5,248,900"
2020-12-05,37.00,36.70,37.00,36.70,36.70,"5,248,900"
2020-12-04,37.00,36.70,37.00,36.70,36.70,"5,248,900"
2020-12-03,37.00,36.65,37.20,37.00,37.00,"3,391,500"
2020-12-02,37.20,36.90,37.20,37.00,37.00,"77,400"
2020-12-01,37.00,36.90,37.50,37.20,37.20,"7,834,700"
2020-11-30,37.15,36.90,38.00,37.00,37.00,"6,501,900"
2020-11-29,37.80,36.70,37.70,37.15,37.15,"3,949,100"
2020-11-28,37.80,36.70,37.70,37.15,37.15,"3,949,100"
2020-11-27,37.80,36.70,37.70,37.15,37.15,"3,949,100"
2020-11-26,37.60,37.45,38.00,37.80,37.80,"1,568,900"
2020-11-25,37.20,37.30,37.80,37.60,37.60,"67,200"
2020-11-24,36.80,36.90,37.80,37.20,37.20,"129,000"
2020-11-23,36.20,36.50,37.50,36.80,36.80,"4,407,300"
2020-11-22,35.95,35.55,36.50,36.20,36.20,"155,000"
2020-11-21,35.95,35.55,36.50,36.20,36.20,"155,000"
2020-11-20,35.95,35.55,36.50,36.20,36.20,"155,000"
2020-11-19,36.80,35.50,36.75,35.95,35.95,"348,700"
2020-11-18,37.50,36.50,37.50,36.80,36.80,"69,900"
2020-11-17,37.55,37.50,37.80,37.50,37.50,"862,700"
2020-11-16,37.50,37.50,38.00,37.55,37.55,"405,200"
2020-11-15,37.40,37.30,38.45,37.50,37.50,"1,077,800"
2020-11-14,37.40,37.30,38.45,37.50,37.50,"1,077,800"
2020-11-13,37.40,37.30,38.45,37.50,37.50,"1,077,800"
2020-11-12,37.90,37.00,38.10,37.40,37.40,"1,049,700"
2020-11-11,37.00,37.80,38.50,37.90,37.90,"1,987,700"
2020-11-10,36.40,36.50,37.90,37.00,37.00,"1,169,900"
2020-11-09,35.60,35.60,37.00,36.40,36.40,"246,100"
2020-11-08,35.40,35.55,36.45,35.60,35.60,"2,056,100"
2020-11-07,35.40,35.55,36.45,35.60,35.60,"2,056,100"
2020-11-06,35.40,35.55,36.45,35.60,35.60,"2,056,100"
2020-11-05,35.40,35.25,35.60,35.40,35.40,"18,146,300"
2020-11-04,35.60,35.20,36.50,35.40,35.40,"4,699,000"
2020-11-03,35.90,35.40,36.00,35.60,35.60,"134,100"
2020-11-02,36.05,35.05,36.20,35.90,35.90,"159,500"
2020-11-01,36.55,36.00,36.55,36.05,36.05,"1,539,900"
2020-10-31,36.55,36.00,36.55,36.05,36.05,"1,539,900"
2020-10-30,36.55,36.00,36.55,36.05,36.05,"1,539,900"
2020-10-29,36.75,36.40,37.00,36.55,36.55,"934,000"
2020-10-28,36.60,36.50,36.85,36.75,36.75,"86,100"
2020-10-27,36.90,36.50,37.00,36.60,36.60,"48,000"
2020-10-26,37.05,36.20,37.00,36.90,36.90,"4,465,500"
2020-10-25,37.25,36.50,37.25,37.05,37.05,"2,374,000"
2020-10-24,37.25,36.50,37.25,37.05,37.05,"2,374,000"
2020-10-23,37.25,36.50,37.25,37.05,37.05,"2,374,000"
2020-10-22,37.10,37.00,37.45,37.25,37.25,"4,334,800"
2020-10-21,37.00,37.00,37.50,37.10,37.10,"59,200"
2020-10-20,37.20,37.00,37.50,37.00,37.00,"138,300"
2020-10-19,37.20,37.00,37.50,37.00,37.00,"138,300"
2020-10-18,37.50,37.00,37.90,37.20,37.20,"125,700"
2020-10-17,37.50,37.00,37.90,37.20,37.20,"125,700"
2020-10-16,37.50,37.00,37.90,37.20,37.20,"125,700"
2020-10-15,37.55,37.00,37.90,37.50,37.50,"1,589,500"
2020-10-14,38.00,37.05,38.00,37.55,37.55,"4,264,100"
2020-10-13,38.00,37.70,38.00,38.00,38.00,"543,500"
2020-10-12,38.10,37.80,38.10,38.00,38.00,"28,400"
2020-10-11,38.00,37.50,38.50,38.10,38.10,"73,400"
2020-10-10,38.00,37.50,38.50,38.10,38.10,"73,400"
2020-10-09,38.00,37.50,38.50,38.10,38.10,"73,400"
2020-10-08,37.95,37.80,38.00,38.00,38.00,"458,000"
2020-10-07,38.00,37.80,38.10,37.95,37.95,"78,700"
2020-10-06,38.05,37.90,38.05,38.00,38.00,"138,000"
2020-10-05,38.50,37.90,38.95,38.05,38.05,"156,000"
2020-10-04,39.10,38.00,39.40,38.50,38.50,"244,700"
2020-10-03,39.10,38.00,39.40,38.50,38.50,"244,700"
2020-10-02,39.10,38.00,39.40,38.50,38.50,"244,700"
2020-10-01,39.10,39.00,39.40,39.10,39.10,"875,600"
2020-09-30,39.10,39.05,39.40,39.10,39.10,"103,700"
2020-09-29,39.05,39.05,39.40,39.10,39.10,"379,600"
2020-09-28,38.90,38.60,39.25,39.05,39.05,"778,600"
2020-09-27,38.15,38.30,39.20,38.90,38.90,"1,468,600"
2020-09-26,38.15,38.30,39.20,38.90,38.90,"1,468,600"
2020-09-25,38.15,38.30,39.20,38.90,38.90,"1,468,600"
2020-09-24,38.00,38.00,39.00,38.15,38.15,"1,075,900"
2020-09-23,38.00,38.00,38.40,38.00,38.00,"2,065,500"
2020-09-22,38.00,37.90,38.10,38.00,38.00,"1,451,500"
2020-09-21,37.90,37.50,38.10,38.00,38.00,"1,566,400"
2020-09-20,37.55,37.00,38.00,37.90,37.90,"52,300"
