Date,Open,Low,High,Close,Adj Close,Volume
2021-06-23,26.75,26.75,26.75,26.75,26.75,-
2021-06-22,26.75,26.50,26.75,26.75,26.75,"60,400"
2021-06-21,26.75,26.75,26.75,26.75,26.75,-
2021-06-20,26.75,26.75,26.75,26.75,26.75,-
2021-06-19,26.75,26.75,26.75,26.75,26.75,-
2021-06-18,26.75,26.75,26.75,26.75,26.75,-
2021-06-17,26.75,26.75,26.75,26.75,26.75,200
2021-06-16,26.50,26.75,26.75,26.75,26.75,"1,000"
2021-06-15,26.25,26.50,26.50,26.50,26.50,"406,300"
2021-06-14,26.50,26.25,26.25,26.25,26.25,100
2021-06-13,26.20,26.50,26.50,26.50,26.50,100
2021-06-12,26.20,26.50,26.50,26.50,26.50,100
2021-06-11,26.20,26.50,26.50,26.50,26.50,100
2021-06-10,26.00,26.20,26.20,26.20,26.20,100
2021-06-09,26.00,26.00,26.00,26.00,26.00,-
2021-06-08,26.25,26.00,26.00,26.00,26.00,"5,200"
2021-06-07,26.00,26.25,26.25,26.25,26.25,"1,200"
2021-06-06,26.00,26.00,26.00,26.00,26.00,"1,000"
2021-06-05,26.00,26.00,26.00,26.00,26.00,"1,000"
2021-06-04,26.00,26.00,26.00,26.00,26.00,"1,000"
2021-06-03,26.00,26.00,26.00,26.00,26.00,"1,400"
2021-06-02,26.00,26.00,26.00,26.00,26.00,-
2021-06-01,26.00,26.00,26.00,26.00,26.00,-
2021-05-31,26.00,26.00,26.00,26.00,26.00,-
2021-05-30,26.00,26.00,26.00,26.00,26.00,-
2021-05-29,26.00,26.00,26.00,26.00,26.00,-
2021-05-28,26.00,26.00,26.00,26.00,26.00,-
2021-05-27,26.00,26.00,26.00,26.00,26.00,-
2021-05-26,26.00,26.00,26.00,26.00,26.00,-
2021-05-25,26.00,26.00,26.00,26.00,26.00,-
2021-05-24,26.00,26.00,26.00,26.00,26.00,-
2021-05-23,26.00,26.00,26.00,26.00,26.00,-
2021-05-22,26.00,26.00,26.00,26.00,26.00,-
2021-05-21,26.00,26.00,26.00,26.00,26.00,-
2021-05-20,26.00,26.00,26.00,26.00,26.00,-
2021-05-19,26.00,26.00,26.00,26.00,26.00,-
2021-05-18,26.00,26.00,26.00,26.00,26.00,-
2021-05-17,26.00,26.00,26.00,26.00,26.00,100
2021-05-16,26.00,26.00,26.00,26.00,26.00,-
2021-05-15,26.00,26.00,26.00,26.00,26.00,-
2021-05-14,26.00,26.00,26.00,26.00,26.00,-
2021-05-13,26.00,26.00,26.00,26.00,26.00,-
2021-05-12,26.00,26.00,26.00,26.00,26.00,200
2021-05-11,26.00,26.00,26.00,26.00,26.00,-
2021-05-10,26.00,26.00,26.00,26.00,26.00,-
2021-05-09,26.05,26.00,26.00,26.00,26.00,"297,000"
2021-05-08,26.05,26.00,26.00,26.00,26.00,"297,000"
2021-05-07,26.05,26.00,26.00,26.00,26.00,"297,000"
2021-05-06,26.00,26.00,26.20,26.05,26.05,"10,500"
2021-05-05,26.00,26.00,26.00,26.00,26.00,"2,600"
2021-05-04,26.00,26.00,26.00,26.00,26.00,-
2021-05-03,26.15,26.00,26.00,26.00,26.00,"1,200"
2021-05-02,26.00,26.00,27.00,26.15,26.15,"6,200"
2021-05-01,26.00,26.00,27.00,26.15,26.15,"6,200"
2021-04-30,26.00,26.00,27.00,26.15,26.15,"6,200"
2021-04-29,26.00,26.00,26.00,26.00,26.00,-
2021-04-28,25.00,25.00,27.00,26.00,26.00,"313,600"
2021-04-27,25.00,25.00,25.00,25.00,25.00,-
2021-04-26,25.00,25.00,25.00,25.00,25.00,-
2021-04-25,25.00,25.00,25.00,25.00,25.00,-
2021-04-24,25.00,25.00,25.00,25.00,25.00,-
2021-04-23,25.00,25.00,25.00,25.00,25.00,-
2021-04-22,25.00,25.00,26.00,25.00,25.00,"301,400"
2021-04-21,24.55,25.00,25.00,25.00,25.00,500
2021-04-20,24.55,24.55,24.55,24.55,24.55,-
2021-04-19,24.55,24.55,24.55,24.55,24.55,-
2021-04-18,25.00,24.00,25.25,24.55,24.55,"1,600"
2021-04-17,25.00,24.00,25.25,24.55,24.55,"1,600"
2021-04-16,25.00,24.00,25.25,24.55,24.55,"1,600"
2021-04-15,25.00,25.00,25.00,25.00,25.00,"500,000"
2021-04-14,25.00,25.00,25.00,25.00,25.00,-
2021-04-13,25.00,25.00,25.00,25.00,25.00,"1,500,100"
2021-04-12,24.00,24.50,25.00,25.00,25.00,"1,500,600"
2021-04-11,23.10,24.00,24.00,24.00,24.00,"500,000"
2021-04-10,23.10,24.00,24.00,24.00,24.00,"500,000"
2021-04-09,23.10,24.00,24.00,24.00,24.00,"500,000"
2021-04-08,23.10,23.10,23.10,23.10,23.10,"227,900"
2021-04-07,21.00,22.25,23.10,23.10,23.10,"884,200"
2021-04-06,20.25,21.00,22.25,21.00,21.00,"212,500"
2021-04-05,20.25,20.25,20.25,20.25,20.25,-
2021-04-04,20.25,20.25,20.25,20.25,20.25,-
2021-04-03,20.25,20.25,20.25,20.25,20.25,-
2021-04-02,20.25,20.25,20.25,20.25,20.25,-
2021-04-01,20.25,20.25,20.25,20.25,20.25,-
2021-03-31,20.25,20.25,20.25,20.25,20.25,-
2021-03-30,22.50,20.25,20.25,20.25,20.25,100
2021-03-29,22.50,22.50,22.50,22.50,22.50,-
2021-03-28,22.50,22.50,22.50,22.50,22.50,-
2021-03-27,22.50,22.50,22.50,22.50,22.50,-
2021-03-26,22.50,22.50,22.50,22.50,22.50,-
2021-03-25,22.50,22.50,22.50,22.50,22.50,-
2021-03-24,22.50,22.50,22.50,22.50,22.50,-
2021-03-23,22.50,22.50,22.50,22.50,22.50,-
2021-03-22,22.50,22.50,22.50,22.50,22.50,-
2021-03-21,22.00,22.50,22.50,22.50,22.50,200
2021-03-20,22.00,22.50,22.50,22.50,22.50,200
2021-03-19,22.00,22.50,22.50,22.50,22.50,200
2021-03-18,22.00,22.00,22.00,22.00,22.00,-
2021-03-17,22.00,22.00,22.00,22.00,22.00,-
2021-03-16,21.00,22.00,22.00,22.00,22.00,"2,000"
2021-03-15,21.00,21.00,21.00,21.00,21.00,-
2021-03-14,21.00,21.00,21.00,21.00,21.00,"31,100"
2021-03-13,21.00,21.00,21.00,21.00,21.00,"31,100"
2021-03-12,21.00,21.00,21.00,21.00,21.00,"31,100"
2021-03-11,21.00,21.00,21.00,21.00,21.00,-
2021-03-10,21.00,21.00,21.00,21.00,21.00,-
2021-03-09,21.00,21.00,21.00,21.00,21.00,-
2021-03-08,21.00,21.00,21.00,21.00,21.00,-
2021-03-07,21.00,21.00,21.00,21.00,21.00,-
2021-03-06,21.00,21.00,21.00,21.00,21.00,-
2021-03-05,21.00,21.00,21.00,21.00,21.00,-
2021-03-04,21.00,21.00,21.00,21.00,21.00,-
2021-03-03,21.00,21.00,21.00,21.00,21.00,-
2021-03-02,21.90,21.00,21.00,21.00,21.00,"28,800"
2021-03-01,21.90,21.90,21.90,21.90,21.90,-
2021-02-28,21.90,21.90,21.90,21.90,21.90,200
2021-02-27,21.90,21.90,21.90,21.90,21.90,200
2021-02-26,21.90,21.90,21.90,21.90,21.90,200
2021-02-25,21.45,21.90,21.90,21.90,21.90,500
2021-02-24,21.45,21.45,21.45,21.45,21.45,-
2021-02-23,21.00,21.00,21.90,21.45,21.45,200
2021-02-22,21.00,21.00,21.00,21.00,21.00,-
2021-02-21,21.00,21.00,21.00,21.00,21.00,-
2021-02-20,21.00,21.00,21.00,21.00,21.00,-
2021-02-19,21.00,21.00,21.00,21.00,21.00,-
2021-02-18,21.00,21.00,21.00,21.00,21.00,-
2021-02-17,21.00,21.00,21.00,21.00,21.00,-
2021-02-16,20.50,20.50,21.00,21.00,21.00,"1,047,200"
2021-02-15,20.50,20.50,20.50,20.50,20.50,"1,300"
2021-02-14,20.40,20.50,20.50,20.50,20.50,500
2021-02-13,20.40,20.50,20.50,20.50,20.50,500
2021-02-12,20.40,20.50,20.50,20.50,20.50,500
2021-02-11,20.40,20.40,20.40,20.40,20.40,-
2021-02-10,20.40,19.95,20.40,20.40,20.40,"1,147,900"
2021-02-09,19.00,20.40,20.40,20.40,20.40,100
2021-02-08,19.00,19.00,19.00,19.00,19.00,-
2021-02-07,19.00,19.00,19.00,19.00,19.00,-
2021-02-06,19.00,19.00,19.00,19.00,19.00,-
2021-02-05,19.00,19.00,19.00,19.00,19.00,-
2021-02-04,19.00,19.00,19.00,19.00,19.00,-
2021-02-03,18.50,19.00,19.00,19.00,19.00,"270,800"
2021-02-02,18.50,18.50,18.50,18.50,18.50,-
2021-02-01,18.50,18.50,18.50,18.50,18.50,-
2021-01-31,18.50,18.50,18.50,18.50,18.50,-
2021-01-30,18.50,18.50,18.50,18.50,18.50,-
2021-01-29,18.50,18.50,18.50,18.50,18.50,-
2021-01-28,18.50,18.50,18.50,18.50,18.50,-
2021-01-27,18.50,18.50,18.50,18.50,18.50,-
2021-01-26,18.50,18.50,18.50,18.50,18.50,700
2021-01-25,18.50,18.50,18.50,18.50,18.50,-
2021-01-24,18.50,18.50,18.50,18.50,18.50,-
2021-01-23,18.50,18.50,18.50,18.50,18.50,-
2021-01-22,18.50,18.50,18.50,18.50,18.50,-
2021-01-21,18.50,18.50,18.50,18.50,18.50,-
2021-01-20,18.50,18.50,18.50,18.50,18.50,"5,000"
2021-01-19,20.50,18.50,20.00,18.50,18.50,"9,000,200"
2021-01-18,20.50,20.50,20.50,20.50,20.50,-
2021-01-17,20.50,20.50,20.50,20.50,20.50,400
2021-01-16,20.50,20.50,20.50,20.50,20.50,400
2021-01-15,20.50,20.50,20.50,20.50,20.50,400
2021-01-14,20.50,20.50,20.50,20.50,20.50,100
2021-01-13,19.00,20.50,20.50,20.50,20.50,200
2021-01-12,19.00,19.00,19.00,19.00,19.00,-
2021-01-11,19.25,19.00,19.00,19.00,19.00,100
2021-01-10,20.50,19.00,20.50,19.25,19.25,"1,700"
2021-01-09,20.50,19.00,20.50,19.25,19.25,"1,700"
2021-01-08,20.50,19.00,20.50,19.25,19.25,"1,700"
2021-01-07,20.50,20.50,20.50,20.50,20.50,-
2021-01-06,20.50,20.50,20.50,20.50,20.50,-
2021-01-05,20.50,20.50,20.50,20.50,20.50,-
2021-01-04,20.50,20.50,20.50,20.50,20.50,-
2021-01-03,20.50,20.50,20.50,20.50,20.50,-
2021-01-02,20.50,20.50,20.50,20.50,20.50,-
2021-01-01,20.50,20.50,20.50,20.50,20.50,-
2020-12-31,20.50,20.50,20.50,20.50,20.50,-
2020-12-30,20.90,20.50,20.50,20.50,20.50,100
2020-12-29,20.80,20.90,20.90,20.90,20.90,"5,100"
2020-12-28,20.80,20.80,20.80,20.80,20.80,100
2020-12-27,20.80,20.80,20.80,20.80,20.80,-
2020-12-26,20.80,20.80,20.80,20.80,20.80,-
2020-12-25,20.80,20.80,20.80,20.80,20.80,-
2020-12-24,20.80,20.80,20.80,20.80,20.80,-
2020-12-23,19.00,20.80,20.80,20.80,20.80,100
2020-12-22,18.40,19.00,19.05,19.00,19.00,"61,700"
2020-12-21,18.40,18.40,18.40,18.40,18.40,-
2020-12-20,19.45,18.40,18.40,18.40,18.40,200
2020-12-19,19.45,18.40,18.40,18.40,18.40,200
2020-12-18,19.45,18.40,18.40,18.40,18.40,200
2020-12-17,19.45,19.45,19.45,19.45,19.45,-
2020-12-16,19.50,19.00,20.00,19.45,19.45,"2,500"
2020-12-15,18.40,19.00,20.20,19.50,19.50,"6,665,800"
2020-12-14,20.15,18.35,21.10,18.40,18.40,"8,700"
2020-12-13,18.35,20.15,20.15,20.15,20.15,100
2020-12-12,18.35,20.15,20.15,20.15,20.15,100
2020-12-11,18.35,20.15,20.15,20.15,20.15,100
2020-12-10,16.95,17.05,18.60,18.35,18.35,"12,300"
2020-12-09,16.35,16.05,17.05,16.95,16.95,"6,200"
2020-12-08,16.00,16.05,17.00,16.35,16.35,"9,200"
2020-12-07,15.00,16.00,16.00,16.00,16.00,"1,000"
2020-12-06,14.75,15.00,15.00,15.00,15.00,300
2020-12-05,14.75,15.00,15.00,15.00,15.00,300
2020-12-04,14.75,15.00,15.00,15.00,15.00,300
2020-12-03,14.75,14.75,14.75,14.75,14.75,-
2020-12-02,14.75,14.75,14.75,14.75,14.75,-
2020-12-01,13.50,14.75,14.75,14.75,14.75,900
2020-11-30,14.00,13.50,14.25,13.50,13.50,"1,516,900"
2020-11-29,14.00,14.00,14.00,14.00,14.00,-
2020-11-28,14.00,14.00,14.00,14.00,14.00,-
2020-11-27,14.00,14.00,14.00,14.00,14.00,-
2020-11-26,14.00,14.00,14.00,14.00,14.00,-
2020-11-25,13.50,14.00,14.00,14.00,14.00,"11,000"
2020-11-24,13.50,13.50,13.50,13.50,13.50,100
2020-11-23,13.50,13.50,13.50,13.50,13.50,"1,300"
2020-11-22,13.50,13.50,13.50,13.50,13.50,-
2020-11-21,13.50,13.50,13.50,13.50,13.50,-
2020-11-20,13.50,13.50,13.50,13.50,13.50,-
2020-11-19,13.80,13.50,13.50,13.50,13.50,"2,051,300"
2020-11-18,13.80,13.80,13.80,13.80,13.80,-
2020-11-17,12.60,13.80,13.80,13.80,13.80,100
2020-11-16,12.60,12.60,12.60,12.60,12.60,-
2020-11-15,12.60,12.60,12.60,12.60,12.60,"1,238,600"
2020-11-14,12.60,12.60,12.60,12.60,12.60,"1,238,600"
2020-11-13,12.60,12.60,12.60,12.60,12.60,"1,238,600"
2020-11-12,12.60,12.60,12.60,12.60,12.60,"4,992,600"
2020-11-11,12.55,12.60,12.60,12.60,12.60,"2,000"
2020-11-10,12.55,12.55,12.55,12.55,12.55,-
2020-11-09,12.55,12.55,12.55,12.55,12.55,-
2020-11-08,12.55,12.55,13.80,12.55,12.55,"278,400"
2020-11-07,12.55,12.55,13.80,12.55,12.55,"278,400"
2020-11-06,12.55,12.55,13.80,12.55,12.55,"278,400"
2020-11-05,12.55,12.55,12.55,12.55,12.55,"1,631,800"
2020-11-04,12.55,12.55,12.60,12.55,12.55,"857,300"
2020-11-03,12.75,12.50,13.00,12.55,12.55,"234,800"
2020-11-02,12.75,12.75,12.75,12.75,12.75,-
2020-11-01,13.00,12.50,13.00,12.75,12.75,200
2020-10-31,13.00,12.50,13.00,12.75,12.75,200
2020-10-30,13.00,12.50,13.00,12.75,12.75,200
2020-10-29,12.50,13.00,13.00,13.00,13.00,"11,000"
2020-10-28,13.00,12.50,13.00,12.50,12.50,"2,916,000"
2020-10-27,13.00,13.00,13.00,13.00,13.00,"95,500"
2020-10-26,13.05,13.00,13.00,13.00,13.00,"95,800"
2020-10-25,14.00,13.00,14.00,13.05,13.05,"109,200"
2020-10-24,14.00,13.00,14.00,13.05,13.05,"109,200"
2020-10-23,14.00,13.00,14.00,13.05,13.05,"109,200"
2020-10-22,14.00,14.00,14.00,14.00,14.00,"1,400"
2020-10-21,14.00,14.00,14.00,14.00,14.00,"2,400"
2020-10-20,13.75,14.00,14.00,14.00,14.00,"2,500"
2020-10-19,13.75,14.00,14.00,14.00,14.00,"2,500"
2020-10-18,13.05,13.25,14.00,13.75,13.75,"1,100"
2020-10-17,13.05,13.25,14.00,13.75,13.75,"1,100"
2020-10-16,13.05,13.25,14.00,13.75,13.75,"1,100"
2020-10-15,13.05,13.05,13.05,13.05,13.05,-
2020-10-14,13.30,13.00,14.00,13.05,13.05,"7,500"
2020-10-13,13.50,13.00,13.40,13.30,13.30,700
2020-10-12,14.00,13.50,13.50,13.50,13.50,100
2020-10-11,14.00,14.00,14.00,14.00,14.00,"1,500"
2020-10-10,14.00,14.00,14.00,14.00,14.00,"1,500"
2020-10-09,14.00,14.00,14.00,14.00,14.00,"1,500"
2020-10-08,14.00,14.00,14.00,14.00,14.00,100
2020-10-07,14.80,14.00,14.40,14.00,14.00,"147,400"
2020-10-06,14.55,14.60,16.00,14.80,14.80,"14,000"
2020-10-05,14.60,13.20,14.60,14.55,14.55,"3,200"
2020-10-04,13.30,14.60,14.60,14.60,14.60,"1,000"
2020-10-03,13.30,14.60,14.60,14.60,14.60,"1,000"
2020-10-02,13.30,14.60,14.60,14.60,14.60,"1,000"
2020-10-01,12.15,13.30,13.30,13.30,13.30,200
2020-09-30,13.05,12.15,14.30,12.15,12.15,"3,103,400"
2020-09-29,13.50,13.00,13.50,13.05,13.05,"2,400"
2020-09-28,13.50,13.50,13.50,13.50,13.50,400
2020-09-27,13.50,13.50,13.50,13.50,13.50,"5,600"
2020-09-26,13.50,13.50,13.50,13.50,13.50,"5,600"
2020-09-25,13.50,13.50,13.50,13.50,13.50,"5,600"
2020-09-24,13.50,13.50,13.50,13.50,13.50,"19,100"
2020-09-23,13.50,13.50,13.50,13.50,13.50,"853,200"
2020-09-22,13.50,13.50,13.50,13.50,13.50,"830,100"
2020-09-21,13.50,13.50,13.50,13.50,13.50,"155,100"
2020-09-20,15.00,13.50,15.00,13.50,13.50,"3,080,300"
2020-09-19,15.00,13.50,15.00,13.50,13.50,"3,080,300"
2020-09-18,15.00,13.50,15.00,13.50,13.50,"3,080,300"
2020-09-17,15.00,15.00,15.00,15.00,15.00,-
2020-09-16,15.00,15.00,15.00,15.00,15.00,-
2020-09-15,15.00,14.95,15.00,15.00,15.00,"268,600"
2020-09-14,15.00,15.00,15.00,15.00,15.00,"37,700"
2020-09-13,15.05,15.00,15.00,15.00,15.00,"386,900"
2020-09-12,15.05,15.00,15.00,15.00,15.00,"386,900"
2020-09-11,15.05,15.00,15.00,15.00,15.00,"386,900"
2020-09-10,15.05,15.05,15.05,15.05,15.05,-
2020-09-09,16.45,15.00,17.50,15.05,15.05,"203,400"
2020-09-08,16.45,16.45,16.45,16.45,16.45,-
2020-09-07,16.45,16.45,16.45,16.45,16.45,-
2020-09-06,16.45,16.45,16.45,16.45,16.45,"5,100"
2020-09-05,16.45,16.45,16.45,16.45,16.45,"5,100"
2020-09-04,16.45,16.45,16.45,16.45,16.45,"5,100"
2020-09-03,15.00,16.45,16.45,16.45,16.45,"1,000"
2020-09-02,15.00,15.00,15.05,15.00,15.00,"2,999,900"
2020-09-01,15.00,15.00,15.00,15.00,15.00,-
2020-08-31,14.75,14.00,15.00,15.00,15.00,"3,277,800"
2020-08-30,15.00,14.75,14.75,14.75,14.75,"10,000"
2020-08-29,15.00,14.75,14.75,14.75,14.75,"10,000"
2020-08-28,15.00,14.75,14.75,14.75,14.75,"10,000"
2020-08-27,15.00,15.00,15.10,15.00,15.00,"2,400"
2020-08-26,16.50,15.00,16.50,15.00,15.00,"37,800"
2020-08-25,16.00,16.50,16.50,16.50,16.50,100
2020-08-24,15.00,16.00,16.00,16.00,16.00,200
2020-08-23,15.00,15.00,15.00,15.00,15.00,"719,000"
2020-08-22,15.00,15.00,15.00,15.00,15.00,"719,000"
2020-08-21,15.00,15.00,15.00,15.00,15.00,"719,000"
2020-08-20,15.05,15.00,15.00,15.00,15.00,"596,700"
2020-08-19,15.05,15.05,15.05,15.05,15.05,-
2020-08-18,16.00,15.00,15.50,15.05,15.05,"5,200"
2020-08-17,16.00,16.00,16.00,16.00,16.00,100
2020-08-16,16.50,16.00,16.20,16.00,16.00,"239,300"
2020-08-15,16.50,16.00,16.20,16.00,16.00,"239,300"
2020-08-14,16.50,16.00,16.20,16.00,16.00,"239,300"
2020-08-13,16.60,16.40,16.50,16.50,16.50,"71,700"
2020-08-12,16.65,16.60,16.65,16.60,16.60,"1,624,500"
2020-08-11,16.65,16.65,16.65,16.65,16.65,200
2020-08-10,16.65,16.65,16.65,16.65,16.65,-
2020-08-09,16.85,16.65,16.65,16.65,16.65,"50,000"
